,Unnamed: 0,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
578,578,2022-05-18 11:59, (COMPTON),COMPTON AMPLIO DUPLEX ESTUDIO DE RENTA,,,https://losangeles.craigslist.org/lac/apa/d/compton-compton-amplio-duplex-estudio/7483636727.html,,"['33.874800', '-118.240200']",33.874800,-118.240200
579,579,2022-05-18 11:59, (Hollywood Hills),"Real spacious Deluxe 2+2 with parking x2, Location!!!",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-real-spacious-deluxe-22/7479114046.html,"2,650","['34.108758', '-118.325275']",34.108758,-118.325275
580,580,2022-05-18 11:59, (Hollywood Hills),"Stainless appliances, Quartz counters, split layout, 2+2, Location!!!",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-appliances-quartz/7480524068.html,"2,750","['34.108758', '-118.325275']",34.108758,-118.325275
582,582,2022-05-18 11:58," (3205 Los Feliz Boulevard, Los Angeles, CA)",City Outside. Tranquility Inside.,,352.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-city-outside-tranquility/7478443824.html,"1,908","['34.112100', '-118.259400']",34.112100,-118.259400
583,583,2022-05-18 11:57," (930 Figuroa Terrace, Los Angeles, CA)","Central Heating and Air Conditioning, On Site Maintenance, Clubhouse",2.0,951.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-heating-and-air/7473851875.html,"2,684","['34.061400', '-118.238500']",34.061400,-118.238500
584,584,2022-05-18 11:57," (Pico Rivera, Whittier, Montebello)",Two Bedroom Apartment Designed For Your Comfort-Enjoy It Now-!,2.0,875.0,https://losangeles.craigslist.org/lac/apa/d/pico-rivera-two-bedroom-apartment/7485330238.html,"2,425","['33.998917', '-118.083608']",33.998917,-118.083608
585,585,2022-05-18 11:53, (central LA 213/323),"Hardwood Style Floors, Stainless Steel Appliances, Private Balcony*",2.0,1762.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-style-floors/7485328450.html,"6,651","['34.042212', '-118.266507']",34.042212,-118.266507
586,586,2022-05-18 11:52," (5015 Clinton Street, Los Angeles, CA)","Available Now- In-Unit W/D, Stainless Apps, A/C, Large Balcony",2.0,1238.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-available-now-in-unit-d/7485327662.html,"3,215","['34.076200', '-118.302900']",34.076200,-118.302900
587,587,2022-05-18 11:51, (Echo Park),Master Bedroom + Bathroom Sublet in 3bd Echo Park Apartment,3.0,,https://losangeles.craigslist.org/lac/apa/d/dodgertown-master-bedroom-bathroom/7481395038.html,"1,425","['34.069725', '-118.254089']",34.069725,-118.254089
588,588,2022-05-18 11:50, (Hollywood),"Granite/Quartz countertops, Modern, Stylish Kitchen",2.0,984.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-granite-quartz-countertops/7485326771.html,"3,024","['34.098559', '-118.347910']",34.098559,-118.347910
590,590,2022-05-18 11:49, (611 N Howard St),"Yoga Studio, On Site Laundry, Recreation Room with Billiards",1.0,720.0,https://losangeles.craigslist.org/lac/apa/d/glendale-yoga-studio-on-site-laundry/7485326102.html,"2,773","['34.154840', '-118.248008']",34.154840,-118.248008
591,591,2022-05-18 11:47, (central LA 213/323),Check out our spacious studio apartment with balcony in beautiful DTLA,,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-check-out-our-spacious/7485325170.html,"1,925","['34.055900', '-118.266600']",34.055900,-118.266600
592,592,2022-05-18 11:44, (Socal),Completely remodeled 3bd property,3.0,1104.0,https://losangeles.craigslist.org/lac/apa/d/compton-completely-remodeled-3bd/7476343326.html,"1,799","['33.874800', '-118.240200']",33.874800,-118.240200
593,593,2022-05-18 11:43, (Hollywood),"Additional Storage Space*, Outdoor Fireplaces",1.0,1035.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-additional-storage-space/7485323330.html,"4,655","['34.095309', '-118.329210']",34.095309,-118.329210
594,594,2022-05-18 11:43, (Los Angeles),Steps Away From Grand Central Market!,1.0,579.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-steps-away-from-grand/7485322873.html,"2,711","['34.049761', '-118.250921']",34.049761,-118.250921
595,595,2022-05-18 11:41, (central LA 213/323),"Private patios and balconies*, EV charging stations",,605.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-private-patios-and/7485322116.html,"2,255","['34.060409', '-118.280828']",34.060409,-118.280828
596,596,2022-05-18 11:38, (Los Angeles),Top Floor Two Bedroom! Move In Now! Ask About our Specials!,2.0,884.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-top-floor-two-bedroom-move/7485320775.html,"3,435","['34.062110', '-118.345352']",34.062110,-118.345352
598,598,2022-05-18 11:38, (WESTERN & ADAMS),=== SECTION 8 ONLY! ==== BEAUTIFUL 4 BED / 3 BATH CONDO!============,4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-section-only-beautiful-bed/7484374079.html,"3,600","['34.029000', '-118.315200']",34.029000,-118.315200
599,599,2022-05-18 11:38, (central LA 213/323),"Covered Parking Garage, Stainless Steel Appliances, Refrigerator",1.0,759.0,https://losangeles.craigslist.org/lac/apa/d/glendale-covered-parking-garage/7484375274.html,"2,578","['34.164900', '-118.245100']",34.164900,-118.245100
600,600,2022-05-18 12:56, (Los Angeles),2 BR/1BR cottage house for rent,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-br-1br-cottage-house-for/7485360657.html,"2,600","['34.048200', '-118.334300']",34.048200,-118.334300
601,601,2022-05-18 12:56," (400 S Main St Los Angeles, CA)",Be Ready To Be Wowed. Huge Urban Loft. Great City View,,1420.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-be-ready-to-be-wowed-huge/7485360507.html,"3,230","['34.048212', '-118.247207']",34.048212,-118.247207
602,602,2022-05-18 12:56, (Hollywood),Spacious 2 Bedroom/2 Bath ~ Coming June!,2.0,1131.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-bedroom-bath/7485360363.html,"3,327","['34.107400', '-118.365200']",34.107400,-118.365200
603,603,2022-05-18 12:54," (909 W. Temple St., Los Angeles, CA)",City view and plenty of amenities!!!,2.0,948.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-city-view-and-plenty-of/7483697288.html,"2,995","['34.061400', '-118.238500']",34.061400,-118.238500
604,604,2022-05-18 12:49, (North Westlake),"Wood Inspired Floors, Gym, Newly Built 1 Bedroom in North Westlake",1.0,1075.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-inspired-floors-gym/7485357099.html,"2,300","['34.065915', '-118.273467']",34.065915,-118.273467
606,606,2022-05-18 12:48, (Los Angeles),Preleasing Available for move-in June 4th 2022,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-preleasing-available-for/7485346016.html,"1,295","['34.007353', '-118.327104']",34.007353,-118.327104
608,608,2022-05-18 12:47, (Los Angeles),Vinyl Plank Floors || Renovated 2+1 in West Adams Adj || Call Us!,2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vinyl-plank-floors/7479627939.html,"2,350","['34.013136', '-118.348429']",34.013136,-118.348429
609,609,2022-05-18 12:47, (Highland Park/Eagle Rock),Brand New 1 Bed 1.5 BA in Eagle Rock Adj*Recessed Lights*W/D in Unit,1.0,744.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-bed-15-ba-in/7485356178.html,"3,000","['34.118100', '-118.183654']",34.118100,-118.183654
610,610,2022-05-18 12:47," (HOLLYWOOD, LOS FELIZ, LOS ANGELES)","***********WASHER DRYER, GORGEOUS TOWNHOUSE,CENTRAL AC, WD FLR, SS APP",3.0,1500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-washer-dryer-gorgeous/7485355926.html,"3,995","['34.104000', '-118.292500']",34.104000,-118.292500
611,611,2022-05-18 12:47, (Cudahy),3 bedroom apartment  available now!,3.0,,https://losangeles.craigslist.org/lac/apa/d/huntington-park-bedroom-apartment/7485345492.html,"2,895","['33.964514', '-118.195504']",33.964514,-118.195504
612,612,2022-05-18 12:46, (Miracle Mile),This XL one-bedroom could be yours! Stop by today-Ready NOW!!,1.0,809.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-this-xl-one-bedroom-could/7485355426.html,"2,496","['34.064386', '-118.352710']",34.064386,-118.352710
613,613,2022-05-18 12:45," (531 North Hobart Boulevard, Los Angeles, CA)","Available Now, Spacious Floorplan, Stainless Apps, Newly Renovated",2.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-available-now-spacious/7485355217.html,"2,425","['34.076200', '-118.302900']",34.076200,-118.302900
614,614,2022-05-18 12:45," (Los Angeles, CA)",Happy HUMP day! Upcoming one-bedroom available,,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-happy-hump-day-upcoming-one/7485355144.html,"2,401","['34.064446', '-118.352237']",34.064446,-118.352237
615,615,2022-05-18 12:45," (616 St. Paul Ave. , Los Angeles, CA)","ATM Machine, Berber Carpeting, Automatic Dishwasher",1.0,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-atm-machine-berber/7478313126.html,"2,308","['34.055900', '-118.266600']",34.055900,-118.266600
616,616,2022-05-18 12:44, (central LA 213/323),"Controlled Access/Gated, Refrigerator, Window Coverings",1.0,575.0,https://losangeles.craigslist.org/lac/apa/d/venice-controlled-access-gated/7479492571.html,"2,795","['33.993800', '-118.463500']",33.993800,-118.463500
618,618,2022-05-18 12:43, (Los Angeles),3+2 Hollywood Apartment,3.0,1050.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-32-hollywood-apartment/7485354156.html,"3,295","['34.092609', '-118.325258']",34.092609,-118.325258
619,619,2022-05-18 12:41, (Downtown Los Angeles / Aliso Village),Artist Loft in DTLA | Beautifully Remodeled | High Ceiling |  Call Now,,1658.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-artist-loft-in-dtla/7485350798.html,"4,000","['34.046112', '-118.232606']",34.046112,-118.232606
620,620,2022-05-18 12:41, (South LA),Wonderful Apartment * Large floorplans! Sparkling pool! Act fast! *,1.0,730.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wonderful-apartment-large/7485345437.html,"1,995","['34.001479', '-118.356389']",34.001479,-118.356389
621,621,2022-05-18 12:40, (central LA 213/323),In Unit Washer/Dryer,1.0,687.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-in-unit-washer-dryer/7483394843.html,"2,295","['34.100500', '-118.325400']",34.100500,-118.325400
622,622,2022-05-18 12:39, (central LA 213/323),Take advantage of our Look & Lease 1K Rent Credit Special!!!!,2.0,944.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-take-advantage-of-our-look/7477821124.html,"3,225","['34.055900', '-118.266600']",34.055900,-118.266600
623,623,2022-05-18 12:39," (1221 W. 3rd St. , Los Angeles, CA)","You've Got Life, We Have Game, Let's Play-Rent Today.",1.0,719.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-youve-got-life-we-have-game/7484468997.html,"2,566","['34.057093', '-118.258391']",34.057093,-118.258391
624,624,2022-05-18 12:39, (South Park - DTLA),1 Bedroom PH in DTLA | SS Appliances | W/D in Unit | 1 Month Free,1.0,711.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ph-in-dtla-ss/7485351963.html,"2,795","['34.039275', '-118.264460']",34.039275,-118.264460
625,625,2022-05-18 12:38, (Santa Monica),nice and clean 2 bedroom and 2 bathrooms in Santa Monica,2.0,1300.0,https://losangeles.craigslist.org/lac/apa/d/santa-monica-nice-and-clean-bedroom-and/7485351852.html,938,"['34.040185', '-118.471323']",34.040185,-118.471323
626,626,2022-05-18 12:38," (1026 S Broadway, Los Angeles, CA)",2B x2B in DTLA!@!,2.0,946.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2b-x2b-in-dtla/7484469668.html,"3,355","['34.043400', '-118.271600']",34.043400,-118.271600
627,627,2022-05-18 12:38, (HOLLYWOOD/HANCOCK PARK ADJ),"2BDRM, 1BATH,REMODELED! PARKING, HARDWOOD, FRIDGE, GRANITE, LED LIGHTS",2.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2bdrm-1bathremodeled/7485351411.html,"2,295","['34.092793', '-118.334510']",34.092793,-118.334510
628,628,2022-05-18 12:37, (Hollywood),1 Month Free | Renovated 1 Bedroom TH in Hollywood | Open House,1.0,775.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-renovated/7485351139.html,"2,750","['34.093650', '-118.326910']",34.093650,-118.326910
629,629,2022-05-18 12:37, (Hollywood),Vinyl Plank Flooring ^ Patio/Balcony ^ A/C ^ 2 Bedroom in Hollywood,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vinyl-plank-flooring-patio/7485350930.html,"2,295","['34.098943', '-118.305834']",34.098943,-118.305834
630,630,2022-05-18 12:36, (SILVER LAKE ADJ),"REMODELED! 1 BDRM, PARKING,HARDWOOD,QUARTZ,LED LIGHTS,FRIDGE",1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bdrm/7485350643.html,"2,050","['34.069225', '-118.281486']",34.069225,-118.281486
631,631,2022-05-18 12:36," (930 Figuroa Terrace, Los Angeles, CA)","Large Refreshing Pool and Spa, In Unit Laundry,",2.0,795.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-refreshing-pool-and/7481945287.html,"2,292","['34.061400', '-118.238500']",34.061400,-118.238500
632,632,2022-05-18 12:36, (Los Angeles),Preleasing Available for move-in June 4th 2022,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-preleasing-available-for/7485331329.html,"1,295","['34.007353', '-118.327104']",34.007353,-118.327104
633,633,2022-05-18 12:33, (Miracle Mile),STUDIO in Koreatown + Laundry On-Site + Hardwood Floors + Gated,,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown-laundry/7485348994.html,"1,600","['34.059918', '-118.313286']",34.059918,-118.313286
634,634,2022-05-18 12:32, (central LA 213/323),Wood Style Floors + Central Air + RENOVATED 1 Bedroom in Highland Park,1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-style-floors-central/7485348398.html,"2,449","['34.110099', '-118.191884']",34.110099,-118.191884
635,635,2022-05-18 12:31," (505 N. Figueroa St., Los Angeles, CA)","Large Picture Windows, Outdoor Putting Green, Powerball Carpeting",1.0,698.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-picture-windows/7484476486.html,"2,325","['34.061400', '-118.238500']",34.061400,-118.238500
636,636,2022-05-18 12:29, (Hollywood),|| Gas Range | Refrigerator | Studio in Koreatown ||,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gas-range-refrigerator/7485335539.html,"1,575","['34.107652', '-118.325259']",34.107652,-118.325259
637,637,2022-05-18 12:29, (Silver Lake),🌒 1+1 in Silver Lake ^ Pet-Friendly ^ Dog Run ^ Exposed Brick 🌒,1.0,741.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-in-silver-lake-pet/7485347088.html,"2,195","['34.087684', '-118.276045']",34.087684,-118.276045
638,638,2022-05-18 12:28, (West Hollywood),SPECIALS | 2 Bedroom in WEST HOLLYWOOD | Terrace | Modern Outdoor Pool,2.0,1582.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-specials-bedroom-in-west/7485346688.html,"6,495","['34.096888', '-118.366302']",34.096888,-118.366302
639,639,2022-05-18 12:28, (Koreatown),"Cozy Fireplace, Remodeled JR 1 Bedroom 1 BA in Downtown Los Angeles",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cozy-fireplace-remodeled-jr/7485346420.html,"1,600","['34.068555', '-118.303008']",34.068555,-118.303008
640,640,2022-05-18 12:27, (Hollywood),Condo Quality 2+2.5 W/ Office in Hollywood -Washer/Dryer -Rooftop Deck,2.0,1136.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-condo-quality-225-office-in/7485346243.html,"3,695","['34.100345', '-118.317819']",34.100345,-118.317819
641,641,2022-05-18 12:27, (Los Angeles),Upper 2 BD 2 BA in Pico Robertson w/ Central AC & Heat(6064-4),2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/beverly-hills-upper-bd-ba-in-pico/7477015400.html,"2,595","['34.058559', '-118.378444']",34.058559,-118.378444
642,642,2022-05-18 12:27, (Los Angeles),Charming 1 BD Apt w/ Real Hardwood and High Ceilings(6110-2),1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-bd-apt-real/7480414932.html,"2,095","['34.077180', '-118.360610']",34.077180,-118.360610
643,643,2022-05-18 12:27, (Hollywood Deep Dell),Hollywood Hills Hidden Habitation. Studio+Util Paid,,200.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hollywood-hills-hidden/7485346116.html,"1,600","['34.108408', '-118.326910']",34.108408,-118.326910
644,644,2022-05-18 12:27, (Los Angeles),Renovated 1 BD in Cheviot Hills w/ Balcony & Parking(6111-11),1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-bd-in-cheviot/7480388624.html,"2,195","['34.030410', '-118.405511']",34.030410,-118.405511
645,645,2022-05-18 12:24, (Alhambra),Wow! You'll love this amazing 1 bed 1 bath home in Alhambra,1.0,650.0,https://losangeles.craigslist.org/lac/apa/d/alhambra-wow-youll-love-this-amazing/7485344559.html,"2,200","['34.088288', '-118.135822']",34.088288,-118.135822
646,646,2022-05-18 12:23, (Los Angeles),Preleasing Available for move-in June 4th 2022,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-preleasing-available-for/7485339819.html,"1,295","['34.007353', '-118.327104']",34.007353,-118.327104
647,647,2022-05-18 12:23, (Los Angeles),Cozy Studio!! Near DTLA!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cozy-studio-near-dtla/7485343869.html,"1,350","['34.052600', '-118.283100']",34.052600,-118.283100
648,648,2022-05-18 12:22," (2901 E. Olympic Blvd Los Angeles, CA)","Two Bedroom Apartment! Refrigerator and Stove Included, Ask For Ester!",2.0,830.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-bedroom-apartment/7485339987.html,"2,597","['34.022513', '-118.215605']",34.022513,-118.215605
649,649,2022-05-18 12:22, (Los Angeles),"NICE PROPERTY CLOSE TO SCHOOLS, FREEWAYS, PARKS, SHOPPING CENTER",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nice-property-close-to/7485343409.html,"2,200","['34.076992', '-118.266659']",34.076992,-118.266659
651,651,2022-05-18 12:21, (Miracle Mile),2+2 in Miracle Mile/Mid Wilshire Area ^ Off Leash Dog Park ^ Sundeck,2.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-22-in-miracle-mile-mid/7485343253.html,"3,438","['34.064810', '-118.353210']",34.064810,-118.353210
652,652,2022-05-18 12:20, (Alhambra),Is this too good to be true? The perfect location in Alhambra,1.0,650.0,https://losangeles.craigslist.org/lac/apa/d/alhambra-is-this-too-good-to-be-true/7485342699.html,"2,200","['34.088288', '-118.135822']",34.088288,-118.135822
653,653,2022-05-18 12:20, (Franklin Village),Plus One Month Free! Wonderful Closet Space! Newly Renovated!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-plus-one-month-free/7485342523.html,"2,060","['34.103189', '-118.316220']",34.103189,-118.316220
