,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
1475,2022-05-09 07:58, (Long Beach),Gorgeous 365 sq ft Studio - Prime location in Long Beach,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-gorgeous-365-sq-ft-studio/7481378454.html,"1,475","['33.871149', '-118.185919']",33.871149,-118.185919
1476,2022-05-09 05:03, (long beach / 562),1 Bedroom 1 Bathroom Spacious Layout Will Go Fast,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-spacious/7469161653.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
1477,2022-05-08 22:15, (10 Atlantic Ave),Great Studio Minutes from Downtown,,370.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-great-studio-minutes-from/7481274706.html,"1,400","['33.770600', '-118.182000']",33.7706,-118.182
1478,2022-05-08 18:29, (Norwalk),BETTER THAN RENT! FIRST TIME HOME BUYER CAN BUY WITH $3000-$4000 DOWN!,3.0,1250.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-better-than-rent-first-time/7470061116.html,0,"['33.905600', '-118.081800']",33.9056,-118.0818
1479,2022-05-08 18:11, (Naples Long Beach),Room Available June 1,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-room-available-june/7481231839.html,"1,100","['33.754077', '-118.118578']",33.754077,-118.118578
1480,2022-05-08 17:01, (Norwalk),"Storage Space, Heating, BBQ Area, Walk-In Closets",3.0,1100.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-storage-space-heating-bbq-area/7481214167.html,"2,987","['33.914701', '-118.085625']",33.914701,-118.085625
1481,2022-05-08 16:34, (Long Beach),"Radius Windows, On site storage available!! CALL US NOW!!!",2.0,1217.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-radius-windows-on-site/7481206594.html,"3,795","['33.768330', '-118.182764']",33.76833,-118.182764
1482,2022-05-08 15:39, (Norwalk),"Gated Access, Cherry Cabinetry, Online Resident Services, Ceiling Fans",1.0,660.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-gated-access-cherry-cabinetry/7481190971.html,"2,841","['33.914701', '-118.085625']",33.914701,-118.085625
1483,2022-05-08 15:26," (404 Pine Ave Long Beach, CA)",Spacious 1BD with Central AC & Walk in Closet near Pine Ave,1.0,742.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-spacious-1bd-with-central-ac/7481186963.html,"2,551","['33.770600', '-118.182000']",33.7706,-118.182
1484,2022-05-08 15:08," (404 Pine Ave Long Beach, CA)",Spacious 1BD with Natural Light & Walk in Closet near Pine Ave,1.0,672.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-spacious-1bd-with-natural/7481181560.html,"2,701","['33.770600', '-118.182000']",33.7706,-118.182
1485,2022-05-08 15:07," (404 Pine Ave Long Beach, CA)",Newly Renovated 1BD with Walk In Closet near Pine Ave District,1.0,742.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-newly-renovated-1bd-with/7481181234.html,"2,856","['33.770600', '-118.182000']",33.7706,-118.182
1486,2022-05-08 15:06," (404 Pine Ave Long Beach, CA)",Spacious 1BD with Vinyl Plank Flooring & Walk in Closet near Pine Ave,2.0,1098.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-spacious-1bd-with-vinyl/7481180783.html,"3,841","['33.770600', '-118.182000']",33.7706,-118.182
1487,2022-05-08 15:05," (404 Pine Ave Long Beach, CA)",Spacious 1BD with Natural Light & Walk in Closet near Pine Ave,1.0,742.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-spacious-1bd-with-natural/7481180414.html,"2,781","['33.770600', '-118.182000']",33.7706,-118.182
1488,2022-05-08 14:48, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,1.0,683.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7481175169.html,"2,870","['33.770229', '-118.194419']",33.770229,-118.194419
1489,2022-05-08 14:47, (Long Beach),"Come Look and Lease, USB Combo Outlets, Easy Freeway Access",2.0,1110.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-come-look-and-lease-usb/7481174880.html,"3,495","['33.771464', '-118.186746']",33.771464,-118.186746
1490,2022-05-08 14:46, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,2.0,1187.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7481174378.html,"4,160","['33.770229', '-118.194419']",33.770229,-118.194419
1491,2022-05-08 14:16, (Long Beach),The prime location you've been waiting for! Beautiful Studio!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-the-prime-location-youve/7481164755.html,"1,475","['33.871149', '-118.185919']",33.871149,-118.185919
1492,2022-05-08 13:59, (long beach / 562),"2 Bedroom 2 Bath, Parking Included, 24 hour Gym!!",2.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bedroom-bath-parking/7481158923.html,"2,900","['33.770600', '-118.182000']",33.7706,-118.182
1493,2022-05-08 13:27, (Long Beach),Gorgeous 2 bedroom and 2 bath bungalow home,2.0,1142.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-gorgeous-bedroom-and-bath/7481148132.html,"2,100","['33.776396', '-118.174609']",33.776396,-118.174609
1494,2022-05-08 13:06, (North Long Beach),Studio,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-studio/7481140456.html,,"['33.863500', '-118.180100']",33.8635,-118.1801
1495,2022-05-08 12:37, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,2.0,1110.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7481130437.html,"3,495","['33.771464', '-118.186746']",33.771464,-118.186746
1496,2022-05-08 12:00, (long beach / 562),1 Bedroom 1 Bathroom Spacious Layout Pet Friendly,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-spacious/7468804198.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
1497,2022-05-08 11:49, (Long Beach),"1 Bedroom in Long Beach | Ceiling Fan(s), Gas Range, Great Location",1.0,630.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bedroom-in-long-beach/7469250404.html,"1,605","['33.842316', '-118.175002']",33.842316,-118.175002
1498,2022-05-08 11:49, (Long Beach),Great Location | Ceiling Fan(s) |  1 Bedroom in Long Beach,1.0,630.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-great-location-ceiling-fans/7471373354.html,"1,605","['33.842316', '-118.175002']",33.842316,-118.175002
1499,2022-05-08 11:14," (13607 Cordary Ave Hawthorne, CA)","have a relaxing home to live at Hawthorne, California",1.0,675.0,https://losangeles.craigslist.org/lgb/apa/d/hawthorne-have-relaxing-home-to-live-at/7481100332.html,"1,999","['33.908055', '-118.341607']",33.908055,-118.341607
1500,2022-05-08 11:12," (13607 Cordary Ave Hawthorne, CA)","have a relaxing home to live at Hawthorne, California",2.0,900.0,https://losangeles.craigslist.org/lgb/apa/d/hawthorne-have-relaxing-home-to-live-at/7481099261.html,"2,349","['33.908055', '-118.341607']",33.908055,-118.341607
1501,2022-05-08 11:02, (long beach / 562),"Fantastic 1 Bedroom, Sparkling Pool and Spa, Downtown Long Beach",1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-fantastic-bedroom-sparkling/7481095624.html,"2,325","['33.770600', '-118.182000']",33.7706,-118.182
1502,2022-05-08 10:54, (Long Beach),Wow! This Studio is simply stunning! Visit today! 365 Sq Ft!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-wow-this-studio-is-simply/7481092744.html,"1,475","['33.871149', '-118.185919']",33.871149,-118.185919
1503,2022-05-08 10:46, (Long Beach),Is this too good to be true? The perfect location in Long Beach,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-is-this-too-good-to-be-true/7481089619.html,"1,475","['33.871149', '-118.185919']",33.871149,-118.185919
1504,2022-05-08 10:35, (Long Beach),A home for everyone - even your pets! Pet friendly 1 bed / 1 bath!,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-home-for-everyone-even-your/7481085734.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1505,2022-05-08 10:22, (Norwalk),"24/7 Emergency Maintenance, Gourmet Kitchen With Appliances",2.0,960.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-24-emergency-maintenance/7481080825.html,"2,826","['33.914701', '-118.085625']",33.914701,-118.085625
1506,2022-05-08 09:35, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,1.0,739.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7481063068.html,"2,935","['33.770229', '-118.194419']",33.770229,-118.194419
1507,2022-05-08 09:35, (Long Beach),"Reserve Now, Easy Freeway Access, Rooftop Deck",1.0,778.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-reserve-now-easy-freeway/7481062788.html,"2,625","['33.771464', '-118.186746']",33.771464,-118.186746
1508,2022-05-08 09:34, (Long Beach),"Brand new, Available Now, Lease Specials!!!",1.0,695.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-brand-new-available-now/7481062542.html,"2,690","['33.768330', '-118.182764']",33.76833,-118.182764
1509,2022-05-08 09:00, (long beach / 562),"Amazing Studio, Newly Renovated, Sky Deck!!!",,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-amazing-studio-newly/7481049906.html,"2,200","['33.770600', '-118.182000']",33.7706,-118.182
1510,2022-05-08 08:44, (long beach / 562),"1 Bed, Courtyard views, Oversized double pane windows",1.0,774.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bed-courtyard-views/7468686172.html,"2,445","['33.770600', '-118.182000']",33.7706,-118.182
1511,2022-05-08 08:03, (Long Beach),Make yourself at home in comfort and style! 1 Bed / 1 Bath 700 SqFt,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-make-yourself-at-home-in/7481029674.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1512,2022-05-08 07:59, (Long Beach),Happy renters live at Paradise Gardens! Beautiful community!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-happy-renters-live-at/7481028590.html,"1,475","['33.871149', '-118.185919']",33.871149,-118.185919
1513,2022-05-07 20:31, (Long Beach),"1+1 in Amazing Long Beach | Gas Range, Great Location, Ceiling Fan(s)",1.0,630.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-11-in-amazing-long-beach-gas/7471260818.html,"1,605","['33.842316', '-118.175002']",33.842316,-118.175002
1514,2022-05-07 19:04, (long beach / 562),"2 Bedroom 1 Bathroom Private Patio, Carpeted, Spa",2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-private-patio/7469115470.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1515,2022-05-07 17:29, (Norwalk),"Granite Inspired Countertops, Vaulted Ceilings, Air Conditioning",1.0,,https://losangeles.craigslist.org/lgb/apa/d/norwalk-granite-inspired-countertops/7480902599.html,"2,848","['33.905600', '-118.081800']",33.9056,-118.0818
1516,2022-05-07 17:11, (Whittier),"Hardwood Style Flooring, Plush Carpeting, Some Paid Utilities",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-hardwood-style-flooring-plush/7480897609.html,"1,675","['33.918913', '-117.991696']",33.918913,-117.991696
1517,2022-05-07 16:56, (Peninsula),2 Bedroom Pet Friendly on the Peninsula,2.0,787.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bedroom-pet-friendly-on-the/7475945867.html,"2,500","['33.749179', '-118.122661']",33.749179,-118.122661
1518,2022-05-07 16:27, (long beach / 562),"OnSiteManagement, FurnishedAvailable, Wood plank flooring",2.0,1116.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-onsitemanagement/7480884745.html,"2,704","['33.896403', '-117.987618']",33.896403,-117.987618
1519,2022-05-07 16:26, (Huntington Park),YOU CAN BUY WITH DOWN PAYMENT ASSISTANCE PROGRAM $3000-$4000 DOWN!!!,3.0,1312.0,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-you-can-buy-with-down/7468413847.html,0,"['33.976900', '-118.216100']",33.9769,-118.2161
1520,2022-05-07 16:23," (Norwalk near Downey, Cerritos, Whittier, Santa fe Springs)","Large 2bdrm/2bth, 2 pools, 2 spas, gym,tennis/basketball courts!",2.0,1052.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-large-2bdrm-2bth-pools-spas/7474229860.html,"3,060","['33.905600', '-118.081800']",33.9056,-118.0818
1521,2022-05-07 16:13, (Long Beach),"Five minute walk to the beach, floor to ceiling windows",2.0,1347.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-five-minute-walk-to-the/7480880367.html,"3,895","['33.768330', '-118.182764']",33.76833,-118.182764
1522,2022-05-07 16:12, (Long Beach),"Perfect Location, Close to Shops and Dining, Private Balconies",2.0,1302.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-perfect-location-close-to/7480880190.html,"4,725","['33.771464', '-118.186746']",33.771464,-118.186746
1523,2022-05-07 16:11, (Long Beach),"Perfect Location, Pet Salon, Courtyard Pool!! CALL US!",2.0,1187.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-perfect-location-pet-salon/7480879993.html,"4,160","['33.770229', '-118.194419']",33.770229,-118.194419
1524,2022-05-07 15:49, (Norwalk),"Fitness Center, Hardwood Floors, Recess lighting",2.0,,https://losangeles.craigslist.org/lgb/apa/d/norwalk-fitness-center-hardwood-floors/7480872768.html,"2,724","['33.905600', '-118.081800']",33.9056,-118.0818
1525,2022-05-07 15:39, (long beach / 562),"Fully Renovated 2 Bed 2 Bath, Pet Friendly, Parking Included",2.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-fully-renovated-bed-bath-pet/7480869423.html,"2,900","['33.770600', '-118.182000']",33.7706,-118.182
1526,2022-05-07 15:26, (long beach / 562),"1/BD 1/BA, Oversized double pane windows, Situated in Long Beach!",1.0,774.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bd-ba-oversized-double-pane/7468686259.html,"2,445","['33.770600', '-118.182000']",33.7706,-118.182
1527,2022-05-07 14:44, (Long Beach),"🌈Friendly Community 2BED 1.75B w/Parking, 5 Miles from Broadway bars!",2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-friendly-community-2bed-175b/7480850268.html,"2,485","['33.841751', '-118.176061']",33.841751,-118.176061
1528,2022-05-07 14:44, (Long Beach),👀at this Rare 2 Bdrm 1.75 Bath w/AC & Gated Parking!,2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-at-this-rare-bdrm-175-bath/7480850104.html,"2,485","['33.841751', '-118.176061']",33.841751,-118.176061
1529,2022-05-07 14:43, (Long Beach),"Make this 2+1.75 Yours, Available Now, Parking Included!",2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-make-this-2175-yours/7480849778.html,"2,485","['33.841751', '-118.176061']",33.841751,-118.176061
1530,2022-05-07 14:38, (Long Beach),Large 1 Bdrm + 1 Bath 850sq ft *Walk In Closet*Parking*Available NOW,1.0,850.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-large-bdrm-bath-850sq-ft/7480847918.html,"2,170","['33.841751', '-118.176061']",33.841751,-118.176061
1531,2022-05-07 14:37, (Long Beach),"Rare 850 sq ft 1+1 w/2 balconies,walk in closet, Available NOW!",1.0,850.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-rare-850-sq-ft-11-2/7480847732.html,"2,170","['33.841210', '-118.175833']",33.84121,-118.175833
1532,2022-05-07 14:36, (Long Beach),🐮Ready to MOOOve?✔️out this 2+2 w Balcony & Parking!,2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-ready-to-moooveout-this-22/7480847452.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
1533,2022-05-07 14:30," (Long Beach, Signal Hill, Lakewood Area)","🌞MOVE IN READY, Private 1+1 w/New Appliances, A/C🌞",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-move-in-ready-private-11-new/7480845128.html,"1,830","['33.847016', '-118.166001']",33.847016,-118.166001
1534,2022-05-07 14:22," (Long Beach, Signal Hill, Lakewood Area)","GET FIT TODAY💪Downstairs 1+1 w/Patio Next to Gym, Laundry, Pool & BBQ",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-get-fit-todaydownstairs-11/7480842126.html,"1,990","['33.847016', '-118.166001']",33.847016,-118.166001
1535,2022-05-07 14:15," (Long Beach, Signal Hill, Lakewood Area)",⏰To Tour this CHARMING STUDIO w/Appliances,,450.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-to-tour-this-charming-studio/7480839179.html,"1,830","['33.846378', '-118.165898']",33.846378,-118.165898
1536,2022-05-07 14:09," (Long Beach, Signal Hill, Lakewood Area)",😎Great Bachelor Pad-Large Living Space in 1+1 w/Balcony & Parking,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-great-bachelor-pad-large/7480837121.html,"1,965","['33.847016', '-118.166001']",33.847016,-118.166001
1537,2022-05-07 14:06, (long beach / 562),"Smart home package, Fitness center, On-site management and maintenance",2.0,1088.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-smart-home-package-fitness/7480835642.html,"2,789","['33.896403', '-117.987618']",33.896403,-117.987618
1538,2022-05-07 14:01," (Long Beach, Signal Hill, Lakewood Area)","DON'T BE LATE⏰Last available 2 Bedroom 1 Bath, Available NOW",2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-dont-be-latelast-available/7480833319.html,"2,505","['33.844810', '-118.165834']",33.84481,-118.165834
1539,2022-05-07 13:40, (long beach / 562),"Fantastic 1 Bedroom, Sparkling Pool and Spa, Downtown Long Beach",1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-fantastic-bedroom-sparkling/7480824827.html,"2,325","['33.770600', '-118.182000']",33.7706,-118.182
1540,2022-05-07 13:14, (Bixby area W/ Cherry Ave / n of carson street),contractor fix bixby home 3 beds 2 ba finish repairs for rent credit,3.0,1700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-contractor-fix-bixby-home/7469964331.html,"2,400","['33.831500', '-118.181100']",33.8315,-118.1811
1541,2022-05-07 12:54, (lakewood area E/ lakewood blvd / n of south st),"Lakewood home, newer paint, hardwd floors 3 beds, 1 ba, 2 car gar rear",3.0,1100.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-lakewood-home-newer-paint/7469966662.html,"2,500","['33.851200', '-118.145700']",33.8512,-118.1457
1542,2022-05-07 12:53, (lakewood area E/ lakewood blvd / n of south st),"Lakewood home, newer paint, hardwd floors 3 beds, 1 ba, 2 car gar rear",3.0,1100.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-lakewood-home-newer-paint/7473869987.html,"2,400","['33.851200', '-118.145700']",33.8512,-118.1457
1543,2022-05-07 12:49, (Long Beach),Fantastic views from your living room!! CALL US FOR OUR APARTMENTS!,1.0,695.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-fantastic-views-from-your/7480803424.html,"2,690","['33.768330', '-118.182764']",33.76833,-118.182764
1544,2022-05-07 12:49, (Long Beach),Apartments Available!! CHECK OUR WEBSITE!,2.0,1110.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-apartments-available-check/7480803259.html,"3,495","['33.771464', '-118.186746']",33.771464,-118.186746
1545,2022-05-07 12:48, (Long Beach),"Lease Today, Bike Storage and Repair Area, Pets Welcome",,936.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-lease-today-bike-storage-and/7480803068.html,"2,975","['33.770229', '-118.194419']",33.770229,-118.194419
1546,2022-05-07 12:17, (Norwalk),1 Bedroom 1 Bath - Close to Freeway - Close to Schools,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bath-close-to-freeway/7468309997.html,"1,891","['33.905589', '-118.055612']",33.905589,-118.055612
1547,2022-05-07 11:27, (Norwalk),"Storage Available, 18 On-Site Laundry Facilities, Gated Access",1.0,660.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-storage-available-18-on-site/7480765159.html,"2,878","['33.905600', '-118.081800']",33.9056,-118.0818
1548,2022-05-07 10:51, (Long Beach),Large single for rent w/stove and fridge,,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-large-single-for-rent-stove/7468753923.html,,"['33.782000', '-118.183500']",33.782,-118.1835
1549,2022-05-07 10:49, (long beach / 562),"Townhouse, Upgraded cabinetry, Deposit free with Rhino",1.0,765.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-townhouse-upgraded-cabinetry/7480745169.html,"2,278","['33.896403', '-117.987618']",33.896403,-117.987618
1550,2022-05-07 10:36, (Whittier),You will love this home!! 2bd2ba with washer & dryer,2.0,1015.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-you-will-love-this-home-2bd2ba/7480738650.html,"2,995","['33.940144', '-117.992797']",33.940144,-117.992797
1551,2022-05-07 09:46, (Long Beach),OPEN HOUSE TODAY! Apartment for rent!,1.0,,https://losangeles.craigslist.org/lgb/apa/d/compton-open-house-today-apartment-for/7480711728.html,"1,595","['33.874216', '-118.198674']",33.874216,-118.198674
1552,2022-05-07 09:46," (Long Beach, Signal Hill, Lakewood Area)",😍COOL OFF in Your Private 2 Bdrm 1 Bath w/All Appliance,2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-cool-off-in-your-private/7480711554.html,"2,505","['33.844881', '-118.165898']",33.844881,-118.165898
1553,2022-05-07 09:42, (Long Beach),"Outdoor courtyard, Rooftop Deck, Pet spa!!! CALL US!!",1.0,693.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-outdoor-courtyard-rooftop/7480709584.html,"2,690","['33.768330', '-118.182764']",33.76833,-118.182764
1554,2022-05-07 09:41, (Long Beach),"Convenient Location, Courtyard Pool , Bike Storage and Repair Area",,936.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-convenient-location/7480709058.html,"2,975","['33.770229', '-118.194419']",33.770229,-118.194419
1555,2022-05-07 09:41, (long beach / 562),"Amazing Studio, Newly Renovated, Sky Deck!!!",,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-amazing-studio-newly/7480709057.html,"2,200","['33.770600', '-118.182000']",33.7706,-118.182
1556,2022-05-07 09:40, (Long Beach),"Convenient Location, Private Balconies, Lofts Available",1.0,778.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-convenient-location-private/7480708694.html,"2,625","['33.771464', '-118.186746']",33.771464,-118.186746
1557,2022-05-07 09:36, (long beach / 562),2 Bed 1 Bath Rear Patio Pet Friendly,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bed-bath-rear-patio-pet-friendly/7469080214.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1558,2022-05-07 09:24, (Long Beach),💕 Need a 1+1? 850 sq feet with Walk in closet! Wont Last!,1.0,850.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-need-sq-feet-with-walk-in/7480700221.html,"2,170","['33.841281', '-118.175683']",33.841281,-118.175683
1559,2022-05-07 09:23, (Long Beach),"🌼Spring into this 2BED 2BATH, Parking &AC included. Tour Today!!",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-spring-into-this-2bed-2bath/7480699768.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
1560,2022-05-07 09:23, (Bixby Knolls Community),"🐱 Kitty Friendly 2+ 2 w a Fireplace, Parking, AC, and Balcony!",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-kitty-friendly-2-a-fireplace/7480699477.html,"2,565","['33.841751', '-118.176061']",33.841751,-118.176061
1561,2022-05-07 08:48," (Long Beach, Signal Hill, Lakewood Area)","🍩hesitate on this 2 Bdrm 1 Bath Beauty, A/C, O-Site L",2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-hesitate-on-this-bdrm-bath/7480681057.html,"2,500","['33.847016', '-118.166001']",33.847016,-118.166001
1562,2022-05-07 08:39, (Long Beach),Wow! This Studio is simply stunning! Visit today! 365 Sq Ft!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-wow-this-studio-is-simply/7480676613.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1563,2022-05-07 08:38, (Long Beach),"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-let-us-show-you-the-home-of/7480675859.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1564,2022-05-07 08:37, (Long Beach),"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-let-us-show-you-the-home-of/7480675188.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1565,2022-05-07 08:35, (Long Beach),"Everything you want and MORE! 700 sq ft 1 bed, 1 bath available!",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-everything-you-want-and-more/7480674183.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1566,2022-05-07 08:33, (Long Beach),Lovely 1 Bedroom apartment! Beautiful garden-like setting!,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-lovely-bedroom-apartment/7480673460.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1567,2022-05-07 08:32, (Long Beach),"Let us show you the home of your dreams! Tour our 1 Bed, 1 bath!",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-let-us-show-you-the-home-of/7480672634.html,"1,710","['33.871149', '-118.185919']",33.871149,-118.185919
1568,2022-05-07 08:21, (Lakewood),4 Bedroom Lakewood House For Rent - $3700,4.0,1378.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-bedroom-lakewood-house-for/7480667166.html,"3,700","['33.860215', '-118.133900']",33.860215,-118.1339
1569,2022-05-07 05:08, (long beach / 562),1 Bedroom 1 Bathroom Pet Friendly Spacious Layout,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-pet-friendly/7468838246.html,"1,891","['33.905699', '-118.055825']",33.905699,-118.055825
1570,2022-05-07 01:00, (long beach / 562),2 Bedroom 1 Bathroom Pet Friendly Private Patio,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-pet-friendly/7468607780.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1571,2022-05-06 22:51, (long beach / 562),"2 Bedroom 1 Bathroom Microwave, Private Patio, Spacious Floorplans",2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-microwave/7468767131.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1572,2022-05-06 22:02, (EASTSIDE LONG BEACH),"BEAUTIFUL 1 BED HOUSE, FORMAL DINING, FENCED YARD,W/D , HDWD",1.0,600.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-beautiful-bed-house-formal/7480557335.html,"2,100","['33.784960', '-118.138299']",33.78496,-118.138299
1573,2022-05-06 20:50, (Norwalk),1 BEDROOM 1 BATH - WON'T LAST CALL FOR DETAILS - NORWALK,1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bath-wont-last-call-for/7468162507.html,"1,891","['33.905589', '-118.055612']",33.905589,-118.055612
1574,2022-05-06 19:16, (Long Beach),All Utilities Included Long Beach studio - $1295,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-all-utilities-included-long/7480525128.html,"1,295","['33.814354', '-118.209457']",33.814354,-118.209457
