,posted,neighborhood,post title,number bedrooms,sqft,URL,price,lat
446,2022-05-22 07:27, (Downtown Los Angeles),Private comfortable bedroom an Private Bathroom an utilities,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-private-comfortable-bedroom/7486836602.html,"1,200",
447,2022-05-22 07:26, (central LA 213/323),"Apartments Pre-wired with Fiber Optics, Wi-Fi Capable, Bicycle Storage",2,1183.0,https://losangeles.craigslist.org/lac/apa/d/glendale-apartments-pre-wired-with/7485801763.html,"4,283",
448,2022-05-22 07:22, (Boyle Heights / East L.A.),"* 2 Bed, 1 Bath Home. A/C, Yard, 2 Parking Spots, PETS OK, Big VIEWS *",2,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bed-bath-home-c-yard/7485817631.html,"2,495",
449,2022-05-22 07:21," (550 N. Figueroa st., Los Angeles, CA)","Karaoke Lounge, Built-in Microwave, Powerball Carpeting",1,945.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-karaoke-lounge-built-in/7481970546.html,"2,405",
450,2022-05-22 07:20," (616 St. Paul Ave. , Los Angeles, CA)","Two Barbecue Areas, Large Picture Windows, Berber Carpeting",,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-barbecue-areas-large/7478697826.html,"2,169",
451,2022-05-22 07:19, (central LA 213/323),"On-Site Maintenance, Spanish Speaking Staff, Disposal",1,575.0,https://losangeles.craigslist.org/lac/apa/d/venice-on-site-maintenance-spanish/7479172604.html,"2,795",
452,2022-05-22 07:19, (Mid-Wilshire and Koreatown),The Normandie Apartments...Newly Renovated Stylish Studio..Great Locat,,350.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-the-normandie/7486843533.html,"1,495",
453,2022-05-22 07:19," (1026 S Broadway, Los Angeles, CA)","Washer/Dryer In Unit, Soaking Baths, All Stainless Steel Appliances",1,715.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-washer-dryer-in-unit/7482603464.html,"2,789",
454,2022-05-22 07:09, (Mid-Wilshire and Koreatown),St. Andrews Apts...Charming Studio-1920's Classic Brick..Newly Remodel,,475.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-st-andrews-aptscharming/7477270291.html,"1,525",
455,2022-05-22 07:03," (1221 W. 3rd St. , Los Angeles, CA)",Love your home here at the Visconti.,2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-love-your-home-here-at-the/7483797326.html,"2,767",
456,2022-05-22 07:01, (Mid-Wilshire and Koreatown),La Madrid Apts...Gorgeous Newly Remodeled Studio...Great Location!,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-la-madrid-aptsgorgeous/7482987171.html,"1,495",
457,2022-05-22 06:59," (101 Bridewell St, Los Angeles, CA)","Breakfast Bar, Soothing Spa, Plush Carpeting",2,830.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-breakfast-bar-soothing-spa/7481525470.html,"2,510",
458,2022-05-22 06:58, (Hollywood),1 bedroom condo in Hollywood,1,710.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-condo-in-hollywood/7482325728.html,"2,250",
459,2022-05-22 06:58, (Hollywood),1 bedroom condo in Hollywood,1,710.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-condo-in-hollywood/7482325268.html,"2,250",
460,2022-05-22 06:58, (Hollywood),Awesome Apartment on Hollywood Hills,1,710.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-awesome-apartment-on/7482817151.html,"2,250",
461,2022-05-22 06:58, (Koreatown),"Studio, Schedule A Tour Today",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-schedule-tour-today/7486836873.html,"1,345",
462,2022-05-22 06:55, (central LA 213/323),"On Site Maintenance, Clubhouse, Large Refreshing Pool and Spa",2,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-on-site-maintenance/7480506139.html,"2,744",
463,2022-05-22 06:54, (Koreatown),"Leasing Now, Laundry on Site, Pet Friendly",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-leasing-now-laundry-on-site/7486835652.html,"1,345",
464,2022-05-22 06:52, (Koreatown),"Studio,Incredible Features, Elevator",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studioincredible-features/7486835097.html,"1,345",
465,2022-05-22 06:46," (550 N. Figueroa st., Los Angeles, CA)","Powerball Carpeting, Sand Volleyball Court, Outdoor Fireplace",1,945.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-powerball-carpeting-sand/7482870677.html,"2,405",
466,2022-05-22 06:45, (Los Angeles),"$1995 Newly remodeled Beautiful, Bright 1Bed/1Bath",1,720.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-1995-newly-remodeled/7486832666.html,"1,995",
467,2022-05-22 06:37, (central LA 213/323),"Dishwasher, Wood Laminate Flooring, Built-in Microwave",3,1192.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-dishwasher-wood-laminate/7484135502.html,"4,472",
468,2022-05-22 06:32, (central LA 213/323),"Dishwasher, BBQ/Picnic Area, One Block to Venice Beach",1,575.0,https://losangeles.craigslist.org/lac/apa/d/venice-dishwasher-bbq-picnic-area-one/7480705957.html,"2,795",
469,2022-05-22 06:20, (Melrose/Hollywood),💠Great Melrose Location for this Large and Charming 1+1,1,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-great-melrose-location-for/7486822689.html,"3,000",
470,2022-05-22 06:18, (Melrose/Hollywood),"💠Unique, Beautiful, and Large in an Amazing Melrose Location",1,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-unique-beautiful-and-large/7486822259.html,"3,000",
471,2022-05-22 06:17, (West LA),"2859 Federal Ave., 2BR, 2Bth, Top Floor, Hardwood Flrs!",2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2859-federal-ave-2br-2bth/7485683350.html,"2,995",
472,2022-05-22 06:10, (Melrose District of Hollywood),"💠Location, Space, Beauty, Character, W/D, Dishwasher, A/C, Parking",1,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-location-space-beauty/7486822924.html,"3,000",
473,2022-05-22 06:01," (909 W. Temple St., Los Angeles, CA)",Don't Miss Out On Our Last Studio!! Lease Today!!,,478.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-dont-miss-out-on-our-last/7482810899.html,"2,336",
474,2022-05-22 05:53, (central LA 213/323),"Two Outdoor Pools, Refrigerator, Cable Ready",1,759.0,https://losangeles.craigslist.org/lac/apa/d/glendale-two-outdoor-pools-refrigerator/7481626328.html,"2,578",
475,2022-05-22 05:52, (central LA 213/323),"Central Air/Heating, Wood Laminate Flooring, Satellite Ready",1,1320.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-air-heating-wood/7484136011.html,"3,518",
476,2022-05-22 05:48," (5119 Maplewood Ave, Los Angeles, CA)","Pre-lease Jun, Spacious Floorplan, On-Site Laundry, Parking Included",2,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pre-lease-jun-spacious/7481527173.html,"2,895",
477,2022-05-22 05:46," (1221 W. 3rd St. , Los Angeles, CA)","At Last, This Is What You've been Searching For.",2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-at-last-this-is-what-youve/7484111303.html,"2,767",
478,2022-05-22 05:41," (505 N. Figueroa St., Los Angeles, CA)","Outdoor Putting Green, Powerball Carpeting, Outdoor Fireplace",1,698.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-putting-green/7484033898.html,"2,325",
479,2022-05-22 05:41," (616 St. Paul Ave. , Los Angeles, CA)","Large Picture Windows, Automatic Dishwasher, ATM Machine",1,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-picture-windows/7479572984.html,"2,366",
480,2022-05-22 09:45," (2711 Ellendale Place, Los Angeles, CA)","On-Site Maintenance, Off Street Parking, Microwave",1,650.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-on-site-maintenance-off/7484532673.html,"2,275",
481,2022-05-22 09:45," (930 Figuroa Terrace, Los Angeles, CA)","Expansive Sundecks, Private Balconies/Patios, Double Master Suites",1,579.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-expansive-sundecks-private/7484944118.html,"2,172",
482,2022-05-22 09:42, (Koreatown),260 S. Mariposa,1,675.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-260-mariposa/7483765476.html,"1,575",
483,2022-05-22 09:42," (1026 S Broadway, Los Angeles, CA)","Designer Floor Plans, All Stainless Steel Appliances, Refrigerator",1,730.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-designer-floor-plans-all/7477623623.html,"2,717",
484,2022-05-22 09:41," (Eagle Rock, Highland Park)","Ground Level Unit w/Balcony, $2 Parking, Gated, Retrofitted, Pool",,450.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ground-level-unit-balcony/7486900664.html,"1,465",
485,2022-05-22 09:41, (Downtown LA),"1 Bedroom in Downtown LA, Full-Size W/D, Gym, 1 MONTH FREE",1,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-downtown-la-full/7486900521.html,"2,695",
486,2022-05-22 09:41," (East Hollywood, Los Feliz, Silver Lake)","Fully Equipped Unit w/$ 2 Parking | Water, Gas, Trash Paid",2,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-equipped-unit-parking/7486900381.html,"1,995",
487,2022-05-22 09:41, (West Hollywood),W/D in Unit | A/C | Hardwood Floors | 2 Bedroom in West Hollywood,2,1000.0,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-d-in-unit-c-hardwood/7486900360.html,"3,895",
488,2022-05-22 09:41, (Los Feliz),Two Level 3 Br Townhouse Style Home with $2 Parking in Prime Los Feliz,3,1200.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-level-br-townhouse/7486900300.html,"2,795",
489,2022-05-22 09:40, (Little Tokyo),"Tranquil pool and spa, Fireside courtyard lounge, Electronic key entry",2,1093.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-tranquil-pool-and-spa/7486900190.html,"3,767",
490,2022-05-22 09:38, (1230 W. 29th),Student Housing!! One bed one bath for rent!!!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-student-housing-one-bed-one/7483239456.html,"1,795",
491,2022-05-22 09:38, (Los Angeles),Historic Building!! Apt for Rent!! Studio one bed!!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-historic-building-apt-for/7484521441.html,"1,595",
492,2022-05-22 09:38, (427 W 5th Street),"Open-floor plans with floor-to-ceiling windows, Private balconies*",1,883.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-floor-plans-with-floor/7486899046.html,"3,497",
493,2022-05-22 09:38, (Los Angeles),Spacious Apartment for rent!!,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-apartment-for-rent/7485867078.html,"1,725",
494,2022-05-22 09:36, (Los Angeles),Hancock Park 2 bedroom 2 bath apartment,2,1500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hancock-park-bedroom-bath/7479692010.html,"2,895",
495,2022-05-22 09:34, (East Hollywood Adjacent),Upgraded 2+2 in Silverlake | Central A/C & Heat | Call for Details!,2,1042.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-22-in-silverlake/7486897322.html,"3,695",
496,2022-05-22 09:34, (Los Angeles),A blissful residence that works for you,,397.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-blissful-residence-that/7486897227.html,"2,116",
497,2022-05-22 09:32, (central LA 213/323),Luxurious one bedroom with pool views,1,713.0,https://losangeles.craigslist.org/lac/apa/d/glendale-luxurious-one-bedroom-with/7484918168.html,"3,159",
498,2022-05-22 09:31, (central LA 213/323),Renovated with AC + W/D & huge patio! Assigned parking space,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-with-ac-d-huge/7486889388.html,"1,645",
499,2022-05-22 09:31, (Koreatown),"Stainless Steel Appliances by LG, One Acre Rooftop Park & Pool",1,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7486896112.html,"3,439",
500,2022-05-22 09:30," (257 South Kenmore Avenue, Los Angeles, CA)","New Vanities, Tiled Kitchen/Bath, Street Parking",,375.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-new-vanities-tiled-kitchen/7481635063.html,"1,200",
501,2022-05-22 09:29, (Los Angeles),Wood Inspired Floors ~ Renovated 2 Bedroom 1 BA in Windsor Hills Adj,2,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-inspired-floors/7486890870.html,"2,350",
502,2022-05-22 09:28," (550 N. Figueroa st., Los Angeles, CA)","Crown Molding, Two Pilates Stations, Den/Study",1,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-crown-molding-two-pilates/7486094801.html,"2,145",
503,2022-05-22 09:28," (616 St. Paul Ave., Los Angeles, CA)",One bedroom facing a beautiful fountain with a DTLA patio view,1,725.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-facing/7477531218.html,"2,238",
504,2022-05-22 09:27," (909 W. Temple St., Los Angeles, CA)",One month free and amazing outdoor gardening!,2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-and-amazing/7475008862.html,"3,174",
505,2022-05-22 09:26, (427 W 5th Street),"Posh bathrooms with quartz counter-tops and porcelain tile, Gas Range",1,854.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-posh-bathrooms-with-quartz/7486894164.html,"4,086",
506,2022-05-22 09:26, (Franklin Village),Plus One Month Free! Wonderful Closet Space! Newly Renovated!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-plus-one-month-free/7484926792.html,"2,485",
507,2022-05-22 09:24, (central LA 213/323),Check out our beautiful 2 bedroom 2 bathroom large balcony in DTLA!!!,2,946.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-check-out-our-beautiful/7486097383.html,"3,128",
508,2022-05-22 09:24," (USC, Los Angeles)",Beautiful One bedroom Apartment,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-one-bedroom/7486878122.html,"1,495",
509,2022-05-22 09:23, (Los Angeles),The most spacious studio in L.A.***,,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-the-most-spacious-studio-in/7486892582.html,"2,099",
510,2022-05-22 09:22, (Los Angeles),🔥🔥 2x2  - 1/2 Month Off + Parking - Won't last long  🔥🔥,,1044.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2x-month-off-parking-wont/7486892195.html,"3,013",
511,2022-05-22 09:21, (central LA 213/323),SPACIOUS 1 bedroom + patio,1,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-bedroom-patio/7486891767.html,"2,299",
512,2022-05-22 09:20, (Highland Park),W/D in Unit ~ Recessed Lights ~ Brand New 1 Bedroom in Eagle Rock Adj,1,744.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-d-in-unit-recessed-lights/7486891398.html,"3,000",
513,2022-05-22 09:19, (Mid-Wilshire/Miracle Mile),"Studio in Koreatown, Exposed Brick, Wood Like Floors, Laundry On-Site",,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown-exposed/7486888492.html,"1,600",
514,2022-05-22 09:19, (Los Angeles),🔥🔥 2x2 in DTLA  - 1/2 Month Off + Parking - Won't last long  🔥🔥,,1053.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-2x2-in-dtla-month-off/7486891128.html,"2,858",
515,2022-05-22 09:19, (Westlake South),☮ Studio in Westlake South ** DTLA Adjacent ** Schedule Your Tour ☮,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-westlake-south/7486891101.html,"1,495",
516,2022-05-22 09:19, (Baldwin Hills),Controlled Access ** Remodeled 2 Bedroom 2 Bath in West Adams Adjacent,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-controlled-access-remodeled/7486888228.html,"2,125",
517,2022-05-22 09:16, (Silver Lake),1 Bedroom 1 Bath in Silver Lake - Exposed Brick - Schedule Your Tour!,1,741.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-silver-lake/7486889711.html,"2,195",
518,2022-05-22 09:16, (West Hollywood),2+2 in West Hollywood * Ample Storage * Up to 3 Months Free * Garage,2,1582.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-22-in-west-hollywood-ample/7486889519.html,"6,495",
519,2022-05-22 09:15, (Koreatown),Renovated JR 1 Bedroom in Koreatown/Downtown LA With Walk-in Closets,1,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-jr-bedroom-in/7486889389.html,"1,600",
520,2022-05-22 09:15, (Hollywood),"Condo Quality 2+2 in Hollywood, Central A/C, W/D, Rooftop Deck",2,1024.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-condo-quality-22-in/7486889331.html,"3,595",
521,2022-05-22 09:15, (central LA 213/323),"Vinyl Plank Floors, Central Air, 1 Bedroom 1 Bath in Highland Park",1,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vinyl-plank-floors-central/7486889154.html,"2,449",
522,2022-05-22 09:15, (Echo Park Adj),1 Bedroom in Los Angeles -Newly Built -Wood Inspired Floors -A/C -Gym,1,1075.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-los-angeles/7486889064.html,"2,300",
523,2022-05-22 09:12, (Hollywood),"Swimming pool and spa, 9' vaulted ceiling, Fitness center",2,1013.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-swimming-pool-and-spa/7486888069.html,"3,174",
524,2022-05-22 09:12," (3205 Los Feliz Boulevard, Los Angeles, CA)","Nightly courtesy patrol, Granite countertops, Gas included",,425.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nightly-courtesy-patrol/7482519142.html,"1,815",
525,2022-05-22 09:11," (1221 W. 3rd St. , Los Angeles, CA)",Live like a Movie Star-Extra  Large floor plan Priced Right.,2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-live-like-movie-star-extra/7483773717.html,"2,767",
526,2022-05-22 09:10," (1221 W. 3rd St. , Los Angeles, CA)","Life is Better Here, You'll Fit Right In, call today.",,524.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-life-is-better-here-youll/7486887103.html,"2,330",
527,2022-05-22 09:09, (Hollywood),Top Floor Unit With Big Balcony! 1Bd./1Ba.!,1,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-top-floor-unit-with-big/7486886465.html,"2,375",
528,2022-05-22 09:06," (101 Bridewell St, Los Angeles, CA)","Fitness Center, Separate Dining Areas, Package Acceptance",,440.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-separate/7475010794.html,"1,757",
529,2022-05-22 09:06, (central LA 213/323),Go ahead…be Moved.,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-go-aheadbe-moved/7486884992.html,"1,645",
530,2022-05-22 09:05, (Hollywood),"1+1, No Security Deposit Required*, Soothing Spa, Granite Countertops*",1,492.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-no-security-deposit/7486884937.html,"2,409",
531,2022-05-22 09:03," (930 Figuroa Terrace, Los Angeles, CA)","On Site Maintenance, Double Master Suites, Barbecue/ Picnic Area",1,579.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-on-site-maintenance-double/7484968544.html,"2,172",
